,venue,lat,lon,address,category
26069,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
26070,Kurtalan Sokak,35.08884831720435,33.935886119455105,,Other Great Outdoors
26071,Green Garden,35.08389070645471,33.87080884336693,,Restaurant
26072,Green Garden,35.084147790656246,33.877271738462454,,Greek Restaurant
26073,Alexandrra Taverna,35.080894,33.873467,,Restaurant
26074,Off Road Yaris,35.10051068425718,33.90498730040579,,General Entertainment
26075,Extreme Off Road Center,35.099215387909815,33.90644222880922,Larnaka Yolu Üzeri,Go Kart Track
26076,Xilino Restaurant,35.07276740524162,33.881821650312915,179 Trikomou Street,Greek Restaurant
26077,GAVRO GARAJ,35.101739615656314,33.91497125079145,,Beer Garden
26078,Yiannis Tavern Vrysoulles,35.075586,33.881085,Vrysoulles,Greek Restaurant
26079,Choko King,35.062935,33.950127,,Chocolate Shop
26080,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
26081,Me-tost,35.099020886507475,33.907531244255466,,Sandwich Place
26082,Legends Bar,35.038611528357485,33.91348499647061,,Bar
26083,Cutting Edge,35.063819885253906,33.94723892211914,,Salon / Barbershop
26084,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
26085,O. M. F. Autotyres,35.075848,33.879832,,Gas Station
26086,esso,35.038574745807374,33.91350133743794,,Gas Station
26087,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
26088,Nuriseralar 😉,35.093156155082845,33.9145471533109,,Housing Development
26089,Teracè,35.07596969604492,33.87911605834961,,Botanical Garden
26090,Parallel UniverSe,35.096177756709004,33.90140822828434,,Pub
26091,Sanat Çanta,35.099369349584364,33.90761840168581,,Miscellaneous Shop
26092,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
26093,Cyprus  Taverna,35.099384,33.9078,,Lounge
26094,gold night clup,35.10077911762256,33.90999340989914,,Bar
26095,Ginko Bar&Restourant,35.12522612174659,33.942093581274754,,Bar
26096,Snug Bar & Bistro,35.08934408214372,33.8885071615455,,Coffee Shop
26097,Marks & Spencer,35.063819885253906,33.94723892211914,Griva Digeni 143,Clothing Store
26098,Willy Wonka's,35.063804626464844,33.94730758666992,,Factory
26099,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
26100,Aznet Printing Group,35.053144,33.938813,,Print Shop
26101,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
26102,akyar köle mezbahanesi,35.09641403593918,33.9027538013959,,Embassy / Consulate
26103,Gold Nıght Clup,35.10111215130238,33.9100478817914,,Nightclub
26104,Muhasebe Dersi,35.08289337158203,33.941993713378906,İskele,Trade School
26105,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
26106,InCyprusVillas.com,35.06295395392915,33.950131036639775,12 Famagusta Ave,Office
26107,Agios Nikolaos Border Crossing (Akyar Sınır Kapısı),35.096351943228775,33.90195983407084,,Border Crossing
26108,Joint Service Signal Unite,35.091082384131596,33.89001092615136,,Campground
26109,Kemal Orman Ürünleri,35.103695,33.914104,2.5 MIL,Furniture / Home Store
26110,Yıldırım Üretim tesisleri,35.08403403005251,33.93646295719865,,Business Service
26111,TUVER FARM,35.100053066311986,33.90663787583683,,Farm
26112,Keşli Parkı,35.0973015729352,33.93332079315158,,Park
26113,Keyf-I Âlem,35.082584,33.92831,kurtalan sokak sonu,Pub
26114,Forces Store,35.089361,33.888261,,Supermarket
26115,English Sba,35.089113320847865,33.88822928931404,,Campground
26116,Time 4 You,35.089202,33.88894,,Salon / Barbershop
26117,Greek Side,35.08383368445388,33.87435095826578,,Other Great Outdoors
26118,Hellenic Bank,35.072225963159646,33.885477764178376,,Bank
26119,Liotatis,35.048116,33.931627,,Cupcake Shop
26120,Αρτογεύσεις,35.07242768853837,33.88547231553231,,Bakery
26121,фамагуста,35.088028,33.93094,,General Travel
26122,Tır Parkı,35.099953258293645,33.909459583116835,,Parking
26123,Costas Travel,35.072406000096166,33.88545052094481,,General Travel
26124,Ataoğlu Bahçe (Çardak),35.100243,33.911223,,Housing Development
26125,Dreams Garden Restaurant,35.099538,33.907764,,Buffet
26126,αχεριωτηε,35.073893,33.882842,,Bakery
26127,Zorlu Family Farm,35.09410095214844,33.939453125,,Campground
26128,Stamatia gardens,35.039574,33.928815,,Flower Shop
26129,θημωνια,35.043315,33.9249,,Bakery
26130,Ayios Nicolaos Park,35.08173,33.87497,Vrysoulles,Park
26131,Akyar Sigorta Ofisi,35.09588865433196,33.900591069027364,,Office
26132,Tuncay Garden Center,35.10283701137283,33.91241291094016,2.5 mil yolu,Garden Center
26133,Dağli Trading Ltd. Fabrika,35.090256,33.939484,,Factory
26134,Mesbay Salça Fabrikasi,35.082848,33.934692,,Factory
26135,Κοινοτικό Συμβούλιο Φρενάρου,35.03731363410963,33.91834902959546,,Town Hall
26136,Magosa 1 Trafo Merkezi,35.09432,33.935676,,Distribution Center
26137,Ayios Nikolaos,35.098608692291414,33.88959684848952,,Military Base
26138,Dreams Garden,35.09949214217049,33.9074641188891,mağusa larnaka yolu iki buçuk mil tır parkı karşısı,Breakfast Spot
26139,Eğitim Fakültesi,35.10416,33.890695,,University
26140,Jannis Taverna,35.075587,33.881105,,BBQ Joint
26141,Atlantic City Frenaros,35.04378890991211,33.92534637451172,,Bar
26142,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
26143,Φαρμακείο Κώστας Κατζής,35.073176,33.88135,,Pharmacy
26144,Ayios Nikolaos Thrift Shop,35.086406,33.891296,,Miscellaneous Shop
26145,CrayzeeT's,35.06363983545048,33.94720112515272,Frenaros,Factory
26146,Strawberry-Field Yiannoukou,35.063571,33.9442,,Garden Center
26147,Yiannis Bar,35.07221724046485,33.885559493830804,,Bar
26148,DoMiSol Music Academy,35.07137854780241,33.88320020206802,,Music School
26149,ERMES ayios Nicholas,35.089839935302734,33.888282775878906,,Convenience Store
26150,Yılmaz ocakbaşı,35.089222,33.935678,,Steakhouse
26151,Müsteyde Hanim'in Dis Klinigi,35.10205843195253,33.91308191835766,2.5 Mil Eski Larnaka Yolu,Dentist's Office
26152,Old Simos bar and restaurant,35.02712,33.956232,,Greek Restaurant
26153,Gloria Jeans coffee Finicoudes,35.04332953303382,33.924835822402216,Larnaka,Coffee Shop
26154,A. KOUFOU & SON LTD,35.04504561324708,33.839670535961645,KARION 10,Furniture / Home Store
26155,Vrissi Gardens Villas,35.0722450414944,33.88554527698963,Vrissi Gardens,Vacation Rental
26156,Petek Pastahanesi,35.1079139142832,33.9608649798282,Kapalı Maraş,Dessert Shop
26157,Pc Planet,35.073577524945335,33.88288736343384,"35.073639,33.882961",Electronics Store
26158,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
26159,Yumoristan,35.0708127580583,33.898929990828,,
26160,La Suite,35.015578789003754,33.92068563489863,,Café
26161,ok,35.042479,33.922903,,Cocktail Bar
26162,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
26163,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
26164,Boss's,35.059673,33.93949,,Other Nightlife
26165,Litsas Supermarket,35.0844583168049,33.878247279017046,Varosion 100,Supermarket
26166,"Γαμόσιηστος, Φρέναρος",35.0379029955037,33.86350620850366,,Residential Building (Apartment / Condo)
26167,DREAMS GARDEN TUVER,35.09935165488457,33.907247053571346,Mağusa,Mediterranean Restaurant
26168,Mağusa Panayırı,35.09904628227587,33.908282974378686,Mağusa/Tır Parkı,General Entertainment
26169,Evagorio,35.037138481954415,33.83945248179977,,Diner
26170,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
26171,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
26172,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
26173,esso,35.038574745807374,33.91350133743794,,Gas Station
26174,Legends Bar,35.038611528357485,33.91348499647061,,Bar
26175,Me-tost,35.099020886507475,33.907531244255466,,Sandwich Place
26176,Biyer,35.010462846424076,33.92137734582519,,Diner
26177,O. M. F. Autotyres,35.075848,33.879832,,Gas Station
26178,Sanat Çanta,35.099369349584364,33.90761840168581,,Miscellaneous Shop
26179,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
26180,Strovilia Check Point,35.096324991341106,33.901921836361794,,Border Crossing
26181,Willy Wonka's,35.063804626464844,33.94730758666992,,Factory
26182,P&G Photo Sunshine ltd,35.037119208098204,33.83980434428238,,Design Studio
26183,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
26184,Aznet Printing Group,35.053144,33.938813,,Print Shop
26185,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
26186,InCyprusVillas.com,35.06295395392915,33.950131036639775,12 Famagusta Ave,Office
26187,Lito Clinic,35.03387537297534,33.947310024912035,,Medical Center
26188,TÜRKİYE,35.096504,33.90306,,Border Crossing
26189,σχολειο φρεναρος,35.03927,33.921535,,School
26190,Yasak Bölge,35.077484,33.932926,,Art Gallery
26191,Ζηδηπα Hall,35.02977,33.85088,,Wedding Hall
26192,Acapella,35.08467303147047,33.87804551175891,,Gaming Cafe
26193,To Paneri (Το Πανέρι),35.03061294555664,33.947113037109375,Φώτη Πίττα 36,Greek Restaurant
26194,Ay Nick Fans Lounge,35.09049778169718,33.89080638591514,,Sports Bar
26195,Alexandrra Taverna,35.080894,33.873467,,Restaurant
26196,Green Garden,35.084147790656246,33.877271738462454,,Greek Restaurant
26197,Off Road Yaris,35.10051068425718,33.90498730040579,,General Entertainment
26198,Extreme Off Road Center,35.099215387909815,33.90644222880922,Larnaka Yolu Üzeri,Go Kart Track
26199,Karakesliler Parki,35.08926,33.928947,Gazimağusa,Theme Park
26200,Xilino Restaurant,35.07276740524162,33.881821650312915,179 Trikomou Street,Greek Restaurant
26201,Yiannis Tavern Vrysoulles,35.075586,33.881085,Vrysoulles,Greek Restaurant
26202,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
26203,DoMiSol Music Academy,35.07137854780241,33.88320020206802,,Music School
26204,Nuriseralar 😉,35.093156155082845,33.9145471533109,,Housing Development
26205,Yiannis Bar,35.07221724046485,33.885559493830804,,Bar
26206,Tır Parkı,35.099953258293645,33.909459583116835,,Parking
26207,ERMES ayios Nicholas,35.089839935302734,33.888282775878906,,Convenience Store
26208,Cutting Edge,35.063819885253906,33.94723892211914,,Salon / Barbershop
26209,Güvercinlik Rauf Raif Denktaş İlkokulu,35.095108,33.86235,,School
26210,Ginko Bar&Restourant,35.12522612174659,33.942093581274754,,Bar
26211,Cyprus  Taverna,35.099384,33.9078,,Lounge
26212,Parallel UniverSe,35.096177756709004,33.90140822828434,,Pub
26213,Teracè,35.07596969604492,33.87911605834961,,Botanical Garden
26214,Kelia Village Sidewalk,35.044236015325936,33.831880232523545,,Dog Run
26215,Snug Bar & Bistro,35.08934408214372,33.8885071615455,,Coffee Shop
26216,Marks & Spencer,35.063819885253906,33.94723892211914,Griva Digeni 143,Clothing Store
26217,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
26218,THOI Avgorou,35.03646211249794,33.839263916015625,,Assisted Living
26219,akyar köle mezbahanesi,35.09641403593918,33.9027538013959,,Embassy / Consulate
26220,θημωνια,35.043315,33.9249,,Bakery
26221,Time 4 You,35.089202,33.88894,,Salon / Barbershop
26222,Güvercinlik Rauf Raif DENKTAŞ İlkookulu,35.09497917120847,33.86121293239074,Magosa,Nursery School
26223,Costas Travel,35.072406000096166,33.88545052094481,,General Travel
26224,Costa Coffee,35.03858731276201,33.94725557504854,,Coffee Shop
26225,MelOdy School of Music,35.03644561767578,33.83793258666992,,Music School
26226,Αρτογεύσεις,35.07242768853837,33.88547231553231,,Bakery
26227,Paletto,35.00962,33.889908,,Coffee Shop
26228,Greek Side,35.08383368445388,33.87435095826578,,Other Great Outdoors
26229,Lefteris,35.037212,33.839998,,Bar
26230,61.Alay 1.Tabur 1.Bölük Misafirhanesi,35.09666802786401,33.85999092845671,Güvercinlik Köyü,Housing Development
26231,"Kafenio ""Os Pollate Lakkirtin"" Avgorou",35.036683,33.840963,Panayioti Toumazou,Cafeteria
26232,Keyf-I Âlem,35.082584,33.92831,kurtalan sokak sonu,Pub
26233,English Sba,35.089113320847865,33.88822928931404,,Campground
26234,TUVER FARM,35.100053066311986,33.90663787583683,,Farm
26235,Vrissi Gardens Pool,35.07214189504185,33.88525436942555,,Hotel Pool
26236,Liotatis,35.048116,33.931627,,Cupcake Shop
26237,Καφελίο,35.00795,33.892838,,Coffee Shop
26238,Dreams Garden Restaurant,35.099538,33.907764,,Buffet
26239,αχεριωτηε,35.073893,33.882842,,Bakery
26240,Hellenic Bank,35.072225963159646,33.885477764178376,,Bank
26241,Akyar Sigorta Ofisi,35.09588865433196,33.900591069027364,,Office
26242,Alfam Dormitory GiAs Room,35.0708127580583,33.898929990828,Alfam dormitory,
26243,Saint Nikolaos (Άγιος Νικόλαος),35.01333283997699,33.91331069263845,,Church
26244,Aqua Academy,35.05042,33.93392,Λεωφόρος Αρχ. Μακαρίου 105 Φρεναρος,Gym Pool
26245,Mesbay Salça Fabrikasi,35.082848,33.934692,,Factory
26246,Green Garden,35.08389070645471,33.87080884336693,,Restaurant
26247,S.BA YOLU - Temas Hattı,35.06738140319629,33.84891555980634,,Forest
26248,KOUFOU GROUP OF COMPANIES,35.04541243405954,33.83984497892137,KARION 10,Building
26249,Dreams Garden,35.09949214217049,33.9074641188891,mağusa larnaka yolu iki buçuk mil tır parkı karşısı,Breakfast Spot
26250,Cyprus-Turkish Border,35.09646132640525,33.90279738238257,,Military Base
26251,Ayios Nikolaos,35.098608692291414,33.88959684848952,,Military Base
26252,vrysoulles,35.089263371123955,33.86077029665497,,Housing Development
26253,Florentia Bakery,35.07224156942972,33.88548866146955,,Bakery
26254,Feggarognema,35.00860653455102,33.89044679536515,,Restaurant
26255,Choko King,35.062935,33.950127,,Chocolate Shop
26256,Joint Service Signal Unite,35.091082384131596,33.89001092615136,,Campground
26257,Stamatia gardens,35.039574,33.928815,,Flower Shop
26258,Jannis Taverna,35.075587,33.881105,,BBQ Joint
26259,Ayios Nikolaos Thrift Shop,35.086406,33.891296,,Miscellaneous Shop
26260,Φαρμακείο Κώστας Κατζής,35.073176,33.88135,,Pharmacy
26261,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
26262,Πολυδυναμο Κεντρο Αυγορου,35.04323587802822,33.831329598460684,,School
26263,Ayios Nicolaos Park,35.08173,33.87497,Vrysoulles,Park
26264,Kadı restaurant,35.012237548828125,33.91731643676758,,Bakery
26265,Atlantic City Frenaros,35.04378890991211,33.92534637451172,,Bar
26266,Forces Store,35.089361,33.888261,,Supermarket
26267,CrayzeeT's,35.06363983545048,33.94720112515272,Frenaros,Factory
26268,ΕΚΚΛΗΣΙΑ ΑΓΙΟΥ ΚΕΝΔEΟΥ,35.06566805029676,33.8515537108775,,Church
26269,Κοινοτικό Συμβούλιο Φρενάρου,35.03731363410963,33.91834902959546,,Town Hall
26270,Strawberry-Field Yiannoukou,35.063571,33.9442,,Garden Center
26271,Avgorou Museum,35.039774,33.840095,Karyon St.,History Museum
26272,A. KOUFOU & SON LTD,35.04504561324708,33.839670535961645,KARION 10,Furniture / Home Store
26273,Paletto,35.00962,33.889908,,Coffee Shop
26274,vrysoulles,35.089263371123955,33.86077029665497,,Housing Development
26275,"Γαμόσιηστος, Φρέναρος",35.0379029955037,33.86350620850366,,Residential Building (Apartment / Condo)
26276,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
26277,Pc Planet,35.073577524945335,33.88288736343384,"35.073639,33.882961",Electronics Store
26278,Litsas Supermarket,35.0844583168049,33.878247279017046,Varosion 100,Supermarket
26279,Klokkos,34.977222629124604,33.85177173652541,Φρίξου Παναγιώτου 8,Greek Restaurant
26280,Ослиная ферма,35.04873206004788,33.81297144006206,,Farm
26281,Yumoristan,35.0708127580583,33.898929990828,,
26282,La Suite,35.015578789003754,33.92068563489863,,Café
26283,σχολειο φρεναρος,35.03927,33.921535,,School
26284,Bank Of Cyprus,35.02836,33.951393,Sotira,Bank
26285,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
26286,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
26287,Boss's,35.059673,33.93949,,Other Nightlife
26288,Panayia Eleousa Church,34.98289489746094,33.88141632080078,,Cultural Center
26289,Kelia Village Sidewalk,35.044236015325936,33.831880232523545,,Dog Run
26290,Sunshine Gardens,35.017807,33.94345,,Garden Center
26291,Vasiliskos,35.028286,33.950418,,Mediterranean Restaurant
26292,ok,35.042479,33.922903,,Cocktail Bar
26293,Acapella,35.08467303147047,33.87804551175891,,Gaming Cafe
26294,Ay Nick Fans Lounge,35.09049778169718,33.89080638591514,,Sports Bar
26295,Aqua Academy,35.05042,33.93392,Λεωφόρος Αρχ. Μακαρίου 105 Φρεναρος,Gym Pool
26296,Alexandrra Taverna,35.080894,33.873467,,Restaurant
26297,Xilino Restaurant,35.07276740524162,33.881821650312915,179 Trikomou Street,Greek Restaurant
26298,Achna Speedway,35.02680008437362,33.80069268267747,,Racetrack
26299,Green Garden,35.084147790656246,33.877271738462454,,Greek Restaurant
26300,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
26301,Tavern Ploumin,35.02875957661589,33.949389985503544,"3, 28 Octovriou",Greek Restaurant
26302,To Paneri (Το Πανέρι),35.03061294555664,33.947113037109375,Φώτη Πίττα 36,Greek Restaurant
26303,Yiannis Tavern Vrysoulles,35.075586,33.881085,Vrysoulles,Greek Restaurant
26304,Green Garden,35.08389070645471,33.87080884336693,,Restaurant
26305,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
26306,Evagorio,35.037138481954415,33.83945248179977,,Diner
26307,Teracè,35.07596969604492,33.87911605834961,,Botanical Garden
26308,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
26309,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
26310,Legends Bar,35.038611528357485,33.91348499647061,,Bar
26311,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
26312,O. M. F. Autotyres,35.075848,33.879832,,Gas Station
26313,Biyer,35.010462846424076,33.92137734582519,,Diner
26314,Village,34.98215502348026,33.8456722751261,,Lounge
26315,esso,35.038574745807374,33.91350133743794,,Gas Station
26316,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
26317,Πολυδυναμο Κεντρο Αυγορου,35.04323587802822,33.831329598460684,,School
26318,Jannis Taverna,35.075587,33.881105,,BBQ Joint
26319,Atlantic City Frenaros,35.04378890991211,33.92534637451172,,Bar
26320,Τράπεζα Κύπρου Ξυλοφάγου,34.976955,33.844997,,Bank
26321,Güvercinlik Rauf Raif Denktaş İlkokulu,35.095108,33.86235,,School
26322,Ginko Bar&Restourant,35.12522612174659,33.942093581274754,,Bar
26323,Snug Bar & Bistro,35.08934408214372,33.8885071615455,,Coffee Shop
26324,Cyherbia,35.013411966172974,33.83148985367212,,Garden
26325,CL 102,34.98728331692985,33.915364188690155,,College Classroom
26326,Prime microbrewery,35.020652770996094,33.94171905517578,,Factory
26327,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
26328,P&G Photo Sunshine ltd,35.037119208098204,33.83980434428238,,Design Studio
26329,THOI Avgorou,35.03646211249794,33.839263916015625,,Assisted Living
26330,Aznet Printing Group,35.053144,33.938813,,Print Shop
26331,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
26332,InterNapa Colledge,35.029063,33.951716,,College Administrative Building
26333,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
26334,Lito Clinic,35.03387537297534,33.947310024912035,,Medical Center
26335,Argos Sanctuary,34.99141215329505,33.90297715373462,,Animal Shelter
26336,Photo_Shouting,35.02386135902486,33.94882371818153,,College Bookstore
26337,Margarita Bakeries,34.97747,33.849434,Ελευθερίας 18,Bakery
26338,Costa Coffee,35.03858731276201,33.94725557504854,,Coffee Shop
26339,Hellenic Bank,35.072225963159646,33.885477764178376,,Bank
26340,θημωνια,35.043315,33.9249,,Bakery
26341,Vrissi Gardens Pool,35.07214189504185,33.88525436942555,,Hotel Pool
26342,achna  speedway,35.02681350708008,33.80061340332031,,Athletics & Sports
26343,Gloria Jeans coffee Finicoudes,35.04332953303382,33.924835822402216,Larnaka,Coffee Shop
26344,Güvercinlik Rauf Raif DENKTAŞ İlkookulu,35.09497917120847,33.86121293239074,Magosa,Nursery School
26345,Penelope Villas,34.976399,33.902905,,Housing Development
26346,Greek Side,35.08383368445388,33.87435095826578,,Other Great Outdoors
26347,Αρτογεύσεις,35.07242768853837,33.88547231553231,,Bakery
26348,Costas Travel,35.072406000096166,33.88545052094481,,General Travel
26349,Liotatis,35.048116,33.931627,,Cupcake Shop
26350,Argonaftis Animal Park,35.04968191112629,33.81261348724365,,Park
26351,Coffee Island,34.976467,33.85252,,Coffee Shop
26352,Cyherbia Maze,35.0141,33.83063,,Botanical Garden
26353,Vrissi Gardens Villas,35.0722450414944,33.88554527698963,Vrissi Gardens,Vacation Rental
26354,PETROLINA,35.02576630044891,33.94545871142625,Sotira,Gas Station
26355,Euro Bakers Sotira,35.02853,33.951397,Sotira,Bakery
26356,Sotira's pharmacy  P.G.KIZAS LTD,35.02742135262926,33.95146445419895,1ης Απριλίου 10,Pharmacy
26357,Lefteris,35.037212,33.839998,,Bar
26358,αχεριωτηε,35.073893,33.882842,,Bakery
26359,GAP Akis Express,34.97988510131836,33.85182571411133,,Shipping Store
26360,"Kafenio ""Os Pollate Lakkirtin"" Avgorou",35.036683,33.840963,Panayioti Toumazou,Cafeteria
26361,MelOdy School of Music,35.03644561767578,33.83793258666992,,Music School
26362,Καφελίο,35.00795,33.892838,,Coffee Shop
26363,English Sba,35.089113320847865,33.88822928931404,,Campground
26364,Time 4 You,35.089202,33.88894,,Salon / Barbershop
26365,Avgorou Museum,35.039774,33.840095,Karyon St.,History Museum
26366,Alfam Dormitory GiAs Room,35.0708127580583,33.898929990828,Alfam dormitory,
26367,Saint Nikolaos (Άγιος Νικόλαος),35.01333283997699,33.91331069263845,,Church
26368,Αναστάσεως,35.025585,33.950111,,Church
26369,S.BA YOLU - Temas Hattı,35.06738140319629,33.84891555980634,,Forest
26370,Κοινοτικό Συμβούλιο Φρενάρου,35.03731363410963,33.91834902959546,,Town Hall
26371,KOUFOU GROUP OF COMPANIES,35.04541243405954,33.83984497892137,KARION 10,Building
26372,sotira,35.02240249837099,33.946961545227275,Ayias Theklas 51,Office
26373,Ayios Nicolaos Park,35.08173,33.87497,Vrysoulles,Park
26374,Forces Store,35.089361,33.888261,,Supermarket
26375,Ayios Nikolaos Thrift Shop,35.086406,33.891296,,Miscellaneous Shop
26376,Φαρμακείο Κώστας Κατζής,35.073176,33.88135,,Pharmacy
26377,Joint Service Signal Unite,35.091082384131596,33.89001092615136,,Campground
26378,Stamatia gardens,35.039574,33.928815,,Flower Shop
26379,Florentia Bakery,35.07224156942972,33.88548866146955,,Bakery
26380,ΕΚΚΛΗΣΙΑ ΑΓΙΟΥ ΚΕΝΔEΟΥ,35.06566805029676,33.8515537108775,,Church
26381,Feggarognema,35.00860653455102,33.89044679536515,,Restaurant
26382,SQUARE TAVERN,35.02795567629462,33.951676798741246,,Greek Restaurant
26383,το κουτούκι του παγγέρη,35.0272,33.951399,,Restaurant
26384,Ζηδηπα Hall,35.02977,33.85088,,Wedding Hall
26385,DoMiSol Music Academy,35.07137854780241,33.88320020206802,,Music School
26386,Kadı restaurant,35.012237548828125,33.91731643676758,,Bakery
26387,Yiannis Bar,35.07221724046485,33.885559493830804,,Bar
26388,ERMES ayios Nicholas,35.089839935302734,33.888282775878906,,Convenience Store
26389,Paletto,35.00962,33.889908,,Coffee Shop
26390,A. KOUFOU & SON LTD,35.04504561324708,33.839670535961645,KARION 10,Furniture / Home Store
26391,Pc Planet,35.073577524945335,33.88288736343384,"35.073639,33.882961",Electronics Store
26392,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
26393,Yumoristan,35.0708127580583,33.898929990828,,
26394,La Suite,35.015578789003754,33.92068563489863,,Café
26395,Ai Stathis 2 Village,34.977147,33.913156,Agias Theklas,
26396,Сыр Рулит,34.9743619892043,33.90668690237731,Cheddar St.,Mac & Cheese Joint
26397,Panayia Eleousa Church,34.98289489746094,33.88141632080078,,Cultural Center
26398,Берлога трех котов,34.982454,33.925384,,Summer Camp
26399,ok,35.042479,33.922903,,Cocktail Bar
26400,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
26401,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
26402,"Γαμόσιηστος, Φρέναρος",35.0379029955037,33.86350620850366,,Residential Building (Apartment / Condo)
26403,Agia Thekla Beach (Παραλία Αγίας Θέκλας),34.97697042277274,33.913849944049744,,Beach
26404,Klokkos,34.977222629124604,33.85177173652541,Φρίξου Παναγιώτου 8,Greek Restaurant
26405,Ослиная ферма,35.04873206004788,33.81297144006206,,Farm
26406,Сырная Лавка у Феди,34.9743619892043,33.90668145498521,Rossiyskiy Sir St.,Strip Club
26407,LEUKONOE INVESTMENT,34.97498122797742,33.91164934266711,"APOLONOS 10, GORGONA 1",Financial or Legal Service
26408,Village,34.98215502348026,33.8456722751261,,Lounge
26409,Olimpic Bay,34.992577,33.934569,,Hotel
26410,O. M. F. Autotyres,35.075848,33.879832,,Gas Station
26411,Biyer,35.010462846424076,33.92137734582519,,Diner
26412,Evagorio,35.037138481954415,33.83945248179977,,Diner
26413,esso,35.038574745807374,33.91350133743794,,Gas Station
26414,Legends Bar,35.038611528357485,33.91348499647061,,Bar
26415,Teracè,35.07596969604492,33.87911605834961,,Botanical Garden
26416,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
26417,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
26418,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
26419,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
26420,villa Talia,34.979954359388245,33.92750447916967,,Other Nightlife
26421,Potamos Restaurant,34.97114969331767,33.89821132744676,,Seafood Restaurant
26422,Prime microbrewery,35.020652770996094,33.94171905517578,,Factory
26423,P&G Photo Sunshine ltd,35.037119208098204,33.83980434428238,,Design Studio
26424,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
26425,Ayia Napa Beach (Παραλία Αγίας Νάπας),34.98134634261039,33.94603729248047,,Beach
26426,Argos Sanctuary,34.99141215329505,33.90297715373462,,Animal Shelter
26427,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
26428,www.letoproperties.ru,34.97836325619929,33.90923624650359,,Office
26429,Ayia Thekla Yoga,34.978023,33.91885,,Yoga Studio
26430,σχολειο φρεναρος,35.03927,33.921535,,School
26431,Cinema (beach bar) Thalassiness Villas,34.974273681640625,33.9063835144043,,Indie Movie Theater
26432,Limasol FourSeasons,34.977709430997805,33.91182909673403,"FOUR SEASONS HOTEL  P.O.Box 57222,  3313 Limassol, Cyprus",Event Space
26433,St Thekla Taverna,34.97685,33.921955,,Greek Restaurant
26434,Ζηδηπα Hall,35.02977,33.85088,,Wedding Hall
26435,Εκκλησία Αγίου Δημητρίου,34.97186,33.840412,,Church
26436,Zafiri,34.97901437791891,33.927553494589716,,Greek Restaurant
